LSOA11CD,ARSON AND CRIMINAL DAMAGE,BURGLARY,DRUG OFFENCES,MISCELLANEOUS CRIMES AGAINST SOCIETY,POSSESSION OF WEAPONS,PUBLIC ORDER OFFENCES,ROBBERY,THEFT,VEHICLE OFFENCES,VIOLENCE AGAINST THE PERSON,total_crime,centroid_lon,centroid_lat
E01000213,0.5,0.8,0.5,0.3,0.0,0.8,0.3,0.9,1.1,0.6,5.800000000000001,526307.3429874098,188405.97516573448
E01000214,0.5,0.8,0.6,0.2,0.3,0.9,0.5,1.1,1.1,0.6,6.6,525452.110330843,187610.96773724
E01000215,0.5,0.8,0.6,0.3,0.2,0.8,0.5,0.9,0.9,0.6,6.1000000000000005,524180.51143755007,188381.5151385628
E01000216,0.5,0.8,0.6,0.3,0.2,0.9,0.3,0.9,1.1,0.6,6.199999999999999,524771.5460989248,188204.46030418584
E01000217,0.6,0.8,0.5,0.3,0.3,0.9,0.3,1.1,1.1,0.6,6.499999999999998,524580.7300279987,188677.34697568085
E01000218,0.3,0.8,0.6,0.3,0.2,0.9,0.5,1.3,0.9,0.6,6.4,524370.5042497611,188067.3937876216
E01000219,0.6,0.8,0.6,0.3,0.3,0.9,0.3,1.1,1.1,0.6,6.6,523956.85212322115,187871.15887133917
E01000220,0.3,0.8,0.6,0.3,0.2,0.9,0.3,1.3,1.1,0.6,6.4,524292.0069210323,187805.07434134805
E01000221,0.6,0.8,0.6,0.3,0.3,0.9,0.6,1.3,1.1,0.8,7.3,523503.77599138516,187529.49485779807
E01000222,0.6,0.8,0.6,0.3,0.3,0.8,0.3,0.8,1.3,0.6,6.399999999999999,523893.8905420595,187142.43868508463
E01000223,0.6,0.8,0.6,0.3,0.3,1.1,0.6,1.3,1.3,0.6,7.499999999999999,523239.70571012504,186912.35171623956
E01000224,0.5,0.8,0.6,0.3,0.3,0.8,0.3,0.6,0.9,0.6,5.699999999999999,523950.6710649124,186736.99165150215
E01000225,0.5,0.6,0.5,0.3,0.2,0.8,0.2,0.9,0.9,0.6,5.500000000000001,524420.9326987388,189026.6066106503
E01000226,0.5,0.6,0.6,0.3,0.3,0.9,0.5,0.6,1.1,0.6,6.0,520165.73044942756,191600.34336302427
E01000227,0.3,0.6,0.5,0.3,0.3,0.9,0.5,0.9,1.1,0.6,6.0,520107.99330474436,192036.38492069027
E01000228,0.6,0.8,0.6,0.3,0.3,0.9,0.5,0.8,1.3,0.8,6.8999999999999995,520992.66153484915,194175.90385045492
E01000229,0.6,0.8,0.5,0.3,0.2,0.8,0.5,0.8,1.3,0.6,6.3999999999999995,520208.77829835913,193181.10531937683
E01000230,0.5,0.6,0.6,0.3,0.3,0.8,0.3,1.1,1.1,0.6,6.199999999999999,519959.52719509974,192980.05650254147
E01000231,0.5,0.6,0.5,0.3,0.3,0.8,0.6,1.3,1.1,0.6,6.6,520656.4077208173,193174.66572082968
E01000232,0.6,0.6,0.6,0.3,0.2,0.8,0.5,0.8,1.1,0.6,6.1,520502.733803727,192619.69883533005
E01000233,0.5,0.8,0.6,0.2,0.2,0.9,0.6,1.3,0.9,0.6,6.6000000000000005,520514.1196569203,192060.70524927296
E01000234,0.3,0.6,0.6,0.3,0.3,0.9,0.5,0.8,1.1,0.6,6.0,520911.60257643857,192195.01044670638
E01000235,0.6,0.8,0.6,0.3,0.3,0.8,0.6,1.3,1.3,0.6,7.199999999999999,521134.1991757388,191647.93436201348
E01000236,0.6,0.8,0.5,0.3,0.3,0.9,0.2,1.1,1.1,0.6,6.399999999999999,523889.0424714629,188826.19207866778
E01000237,0.5,0.8,0.6,0.3,0.3,0.9,0.6,1.3,1.1,0.6,7.0,523078.94361969084,188900.92352323004
E01000238,0.5,0.8,0.6,0.3,0.3,0.9,0.3,1.1,0.9,0.6,6.299999999999999,523923.2184726423,189258.21022984773
E01000239,0.5,0.8,0.6,0.3,0.2,0.9,0.3,1.1,1.1,0.6,6.399999999999999,522422.26256721065,189538.19404760114
E01000240,0.6,0.8,0.6,0.3,0.3,0.9,0.6,1.1,1.1,0.6,6.899999999999999,522633.0429038591,190287.4575771166
E01000241,0.5,0.8,0.5,0.3,0.3,0.9,0.5,0.9,1.1,0.6,6.4,523035.97277003276,189910.56688988523
E01000242,0.5,0.8,0.6,0.3,0.3,0.9,0.2,1.1,1.1,0.6,6.399999999999999,523626.880528763,189699.672460336
E01000243,0.6,0.8,0.6,0.3,0.3,0.9,0.6,1.3,0.9,0.8,7.1,523331.1883507945,189458.29374988395
E01000244,0.6,0.8,0.6,0.3,0.3,0.9,0.6,1.3,1.3,0.8,7.499999999999999,522847.64454212575,189506.93280936123
E01000245,0.5,0.8,0.6,0.3,0.3,1.1,0.6,1.3,1.3,0.8,7.599999999999999,523294.3499542081,189069.2779713949
E01000246,0.5,0.8,0.6,0.3,0.0,0.8,0.5,0.6,0.9,0.6,5.6,525601.2412105474,196914.48348221558
E01000247,0.6,0.8,0.6,0.3,0.2,0.6,0.6,1.1,1.1,0.6,6.5,525982.7721909357,196655.6243439779
E01000248,0.5,0.8,0.6,0.3,0.2,0.9,0.6,1.3,1.3,0.6,7.1,524079.65123867954,196616.23740150922
E01000249,0.5,0.6,0.5,0.3,0.2,0.6,0.5,1.1,1.1,0.6,6.0,523598.75242759445,196916.94417617779
E01000250,0.6,0.8,0.6,0.3,0.3,0.9,0.6,1.1,1.1,0.6,6.899999999999999,524836.2442653617,196646.4091925924
E01000251,0.6,0.8,0.6,0.3,0.3,0.9,0.6,1.3,1.3,0.6,7.299999999999999,526086.0564223968,196203.6678790945
E01000252,0.5,0.8,0.6,0.3,0.3,0.9,0.3,1.1,1.1,0.6,6.499999999999998,525611.7261419365,196109.8249916615
E01000253,0.5,0.8,0.5,0.2,0.2,0.8,0.3,1.1,1.1,0.6,6.1,522051.966229833,196097.64486747794
E01000254,0.5,0.6,0.5,0.3,0.2,0.9,0.3,1.1,1.1,0.6,6.1,524701.3824729866,197610.52798083826
E01000255,0.3,0.8,0.6,0.3,0.3,0.8,0.5,0.9,1.3,0.6,6.3999999999999995,523017.0989493949,192286.24022883837
E01000256,0.5,0.8,0.6,0.3,0.2,0.9,0.3,0.6,1.3,0.6,6.099999999999999,522280.3816446125,191596.26011361566
E01000257,0.6,0.8,0.6,0.3,0.3,0.9,0.6,1.3,1.3,0.8,7.499999999999999,524249.67782162514,191501.94874036466
E01000258,0.6,0.8,0.6,0.3,0.3,0.8,0.6,1.1,1.1,0.6,6.799999999999999,521957.8490023319,192165.1133140191
E01000259,0.5,0.8,0.6,0.3,0.2,0.9,0.5,1.1,1.1,0.6,6.6,523526.49308717495,190934.96020825914
E01000260,0.6,0.8,0.6,0.3,0.3,1.1,0.6,1.3,1.1,0.6,7.299999999999999,522442.9108214473,190990.8847425623
E01000261,0.3,0.8,0.5,0.3,0.2,0.9,0.3,0.9,1.1,0.8,6.1000000000000005,522276.95695496094,193079.1710967246
E01000263,0.3,0.6,0.6,0.3,0.0,0.5,0.3,0.6,0.9,0.6,4.699999999999999,521430.5600392942,192775.01120603355
E01000264,0.5,0.8,0.6,0.3,0.3,0.9,0.6,1.3,1.1,0.6,7.0,521226.5386529348,192500.62133348727
E01000265,0.5,0.8,0.6,0.3,0.3,0.9,0.5,1.3,1.1,0.6,6.899999999999999,527613.9984889224,193316.25069501033
E01000266,0.5,0.8,0.6,0.3,0.2,0.8,0.5,0.6,1.1,0.6,6.0,527006.9292506251,193170.9129402252
E01000267,0.5,0.6,0.5,0.2,0.3,0.8,0.3,1.1,0.9,0.6,5.800000000000001,526545.4937643032,195184.03975908633
E01000268,0.5,0.8,0.6,0.3,0.3,0.9,0.6,1.3,1.1,0.6,7.0,525976.4134487134,195830.31793164852
E01000269,0.3,0.6,0.5,0.3,0.2,0.8,0.5,0.9,0.9,0.6,5.6000000000000005,525799.5697701881,195428.1719067762
E01000270,0.3,0.8,0.6,0.2,0.2,0.9,0.3,0.9,1.1,0.6,5.9,526357.572790322,195635.85955499418
E01000271,0.5,0.8,0.6,0.3,0.3,0.6,0.6,1.1,1.1,0.6,6.5,526256.3201741095,194919.83462576466
E01000272,0.3,0.6,0.5,0.3,0.2,0.6,0.5,0.9,1.1,0.8,5.8,526957.9990539068,194397.92797811097
E01000273,0.5,0.8,0.6,0.3,0.2,0.9,0.5,1.3,1.1,0.8,6.999999999999999,526717.1079677079,194146.1587961256
E01000274,0.5,0.8,0.6,0.3,0.3,0.8,0.6,1.3,1.1,0.6,6.9,527407.3196209138,193700.00816834124
E01000275,0.5,0.6,0.6,0.3,0.3,0.9,0.3,0.9,1.1,0.6,6.1,525633.7082812738,192882.78302069017
E01000276,0.3,0.6,0.5,0.0,0.0,0.5,0.3,0.6,0.9,0.6,4.3,525043.1800582407,192834.81338868546
E01000277,0.5,0.8,0.6,0.3,0.3,0.8,0.3,0.9,1.1,0.6,6.199999999999999,525878.7693094133,192603.98417998524
E01000278,0.5,0.8,0.5,0.3,0.2,0.6,0.5,0.8,0.9,0.6,5.7,525105.9697321022,192127.18434367346
E01000279,0.5,0.8,0.3,0.3,0.2,0.9,0.5,0.8,0.9,0.6,5.8,523824.8301358304,194155.54231092404
E01000280,0.3,0.8,0.5,0.2,0.2,0.6,0.3,0.6,1.1,0.6,5.199999999999999,525555.4823001255,194324.3548758247
E01000281,0.5,0.8,0.6,0.3,0.2,0.9,0.6,1.3,1.1,0.6,6.9,526573.1804415226,193754.51191851756
E01000282,0.6,0.8,0.5,0.2,0.2,0.6,0.6,1.1,1.1,0.8,6.500000000000001,526021.9438700643,193957.87179630806
E01000283,0.3,0.6,0.5,0.2,0.3,0.5,0.2,0.6,1.1,0.6,4.9,525440.6064995942,193326.3645819112
E01000284,0.5,0.8,0.6,0.3,0.2,0.9,0.6,1.1,1.3,0.6,6.8999999999999995,526203.2571048946,193256.42076483904
E01000285,0.5,0.6,0.5,0.3,0.3,0.8,0.5,0.8,1.1,0.6,6.0,523939.9578775246,195639.34573597996
E01000286,0.6,0.6,0.6,0.3,0.2,0.9,0.5,0.8,1.1,0.8,6.3999999999999995,523363.45273089176,195878.60978921133
E01000287,0.5,0.6,0.6,0.3,0.2,0.8,0.5,0.9,1.1,0.8,6.3,523638.69657082035,195426.20425408974
E01000288,0.5,0.6,0.5,0.3,0.3,0.9,0.5,0.9,1.3,0.6,6.3999999999999995,525336.5159838992,195473.29382386318
E01000289,0.6,0.8,0.6,0.3,0.3,0.8,0.5,0.8,1.1,0.8,6.599999999999999,524954.3142634017,195473.74867690777
E01000290,0.5,0.8,0.6,0.3,0.3,0.9,0.3,1.1,1.1,0.6,6.499999999999998,522159.83759920136,195087.00322081716
E01000291,0.5,0.6,0.6,0.3,0.3,0.9,0.3,1.1,1.3,0.6,6.499999999999999,524400.9832655416,195389.3152062351
E01000292,0.5,0.8,0.5,0.3,0.3,1.1,0.6,0.9,1.1,0.6,6.699999999999999,524371.2884967353,196039.84831071686
E01000293,0.5,0.8,0.3,0.3,0.2,0.8,0.5,1.1,1.3,0.6,6.3999999999999995,524716.182391149,196005.5654489651
E01000294,0.6,0.8,0.5,0.3,0.3,0.9,0.6,0.9,1.1,0.8,6.8,523935.2065359121,196083.0427927267
E01000295,0.5,0.8,0.6,0.3,0.3,0.9,0.3,1.1,1.1,0.6,6.499999999999998,525565.6971816934,190738.84857368132
E01000296,0.6,0.8,0.6,0.3,0.3,1.1,0.6,1.3,1.1,0.6,7.299999999999999,525222.2682724284,191054.58949706296
E01000297,0.5,0.8,0.6,0.3,0.2,0.6,0.6,1.1,0.9,0.6,6.2,525997.8244809255,190465.8852891
E01000298,0.6,0.8,0.6,0.3,0.3,0.9,0.6,1.3,1.1,0.8,7.3,525769.9956641516,191059.10880658287
E01000299,0.5,0.8,0.6,0.3,0.3,1.1,0.6,1.3,1.1,0.8,7.3999999999999995,526229.8594447506,192138.31736320906
E01000300,0.5,0.8,0.6,0.3,0.2,0.8,0.5,0.9,0.9,0.6,6.1000000000000005,525861.7310307346,192187.52344638426
E01000301,0.5,0.8,0.5,0.3,0.2,0.6,0.3,1.3,1.1,0.6,6.199999999999999,525539.2313484828,191814.46769168973
E01000302,0.6,0.8,0.6,0.3,0.3,0.8,0.6,1.3,1.1,0.6,7.0,525915.9251243523,191775.402019613
E01000303,0.5,0.8,0.6,0.3,0.2,0.5,0.3,0.8,1.3,0.6,5.8999999999999995,525208.391305184,191510.86910897843
E01000304,0.5,0.8,0.6,0.3,0.3,0.9,0.3,0.8,1.3,0.6,6.399999999999999,524893.5518900572,191244.06681415084
E01000305,0.6,0.8,0.6,0.3,0.3,0.9,0.6,1.3,1.1,0.6,7.1,521911.70157085557,187540.1247905698
E01000306,0.5,0.6,0.6,0.2,0.3,0.6,0.3,0.8,1.1,0.6,5.6,522355.22561246034,188104.2924431875
E01000307,0.6,0.8,0.6,0.3,0.3,1.1,0.6,1.3,1.1,0.8,7.499999999999999,522961.6165680783,187773.3570632415
E01000308,0.5,0.8,0.6,0.3,0.3,0.9,0.5,1.3,1.1,0.6,6.899999999999999,521484.12854961306,188003.04154744677
E01000309,0.6,0.6,0.6,0.3,0.3,0.9,0.5,0.9,1.3,0.6,6.599999999999999,522360.97056618275,188806.96363273836
E01000310,0.6,0.8,0.6,0.3,0.3,1.1,0.6,1.3,1.1,0.8,7.499999999999999,523128.4605554826,188217.0314667241
E01000311,0.5,0.8,0.6,0.3,0.3,0.8,0.3,1.1,1.1,0.6,6.399999999999999,523552.8014851883,188455.1042772469
E01000312,0.5,0.8,0.6,0.3,0.3,1.1,0.5,1.1,1.1,0.6,6.899999999999999,521309.44641102594,188473.53932862854
E01000313,0.5,0.8,0.6,0.3,0.3,0.9,0.6,1.3,1.3,0.6,7.199999999999999,522076.257062581,188324.03933215348
E01000314,0.6,0.8,0.6,0.3,0.3,1.1,0.6,1.3,1.1,0.6,7.299999999999999,522730.37860559305,188433.22233447852
E01000315,0.6,0.6,0.6,0.3,0.2,0.9,0.5,1.1,1.1,0.6,6.5,527152.3538262494,191455.57551330046
E01000316,0.6,0.8,0.6,0.3,0.2,1.1,0.6,1.3,1.1,0.6,7.199999999999999,526487.6088156003,191124.89448022528
E01000317,0.5,0.8,0.5,0.3,0.2,0.8,0.5,1.3,1.1,0.8,6.8,526108.572150826,191491.34109176014
E01000318,0.5,0.8,0.6,0.3,0.3,0.9,0.5,0.9,1.1,0.6,6.5,526687.1862830237,191734.1317076669
E01000319,0.5,0.6,0.6,0.3,0.2,0.8,0.2,0.9,1.1,0.6,5.800000000000001,526189.5570734665,190875.28129327908
E01000320,0.6,0.8,0.5,0.2,0.2,0.8,0.5,0.9,1.1,0.6,6.200000000000001,526661.4432941219,192782.35492321517
E01000321,0.5,0.8,0.6,0.3,0.2,0.9,0.6,1.3,1.1,0.6,6.9,526259.8895047398,192822.3828279193
E01000322,0.5,0.8,0.6,0.3,0.2,0.8,0.6,1.3,1.3,0.6,7.0,526751.0496586778,192451.00776730548
E01000323,0.6,0.8,0.6,0.3,0.3,0.9,0.6,1.3,1.1,0.6,7.1,526528.8811766094,192164.9532172279
E01000324,0.5,0.6,0.6,0.2,0.2,0.6,0.3,1.1,1.1,0.6,5.799999999999999,527178.6638212427,192145.82841508914
E01000325,0.5,0.5,0.5,0.3,0.2,0.6,0.6,1.1,1.1,0.6,6.0,550498.1460610874,175901.44155258755
E01000326,0.6,0.6,0.6,0.3,0.2,0.6,0.5,0.9,1.1,0.6,6.0,551185.3814800093,176018.29334984662
E01000327,0.6,0.8,0.6,0.3,0.3,0.9,0.3,0.9,1.1,0.6,6.399999999999999,549746.2984737768,175939.0628736197
E01000328,0.5,0.6,0.5,0.3,0.3,0.9,0.5,1.1,0.9,0.6,6.2,550695.909040277,175398.95636906064
E01000329,0.6,0.8,0.6,0.3,0.3,1.1,0.6,1.1,1.3,0.6,7.3,549938.6357140231,175065.0985428045
E01000330,0.5,0.8,0.6,0.3,0.3,0.9,0.5,1.1,1.3,0.6,6.8999999999999995,549644.7601100174,175533.04016738632
E01000331,0.6,0.8,0.6,0.3,0.3,1.1,0.5,1.1,1.1,0.6,6.999999999999998,550292.5909611422,174568.70904490852
E01000332,0.5,0.6,0.5,0.2,0.2,0.8,0.3,0.8,1.1,0.6,5.6,549471.5366534315,178498.2437027141
E01000333,0.6,0.8,0.6,0.3,0.3,0.9,0.6,1.1,1.1,0.6,6.899999999999999,549114.9948596378,178108.09350202887
E01000334,0.5,0.6,0.6,0.3,0.2,0.9,0.3,0.8,1.1,0.6,5.9,548632.7549156505,178206.41978253654
E01000335,0.6,0.8,0.6,0.3,0.2,0.9,0.6,1.3,1.1,0.8,7.2,549764.4381533168,179926.73649832714
E01000336,0.6,0.8,0.6,0.3,0.3,0.9,0.6,1.1,1.3,0.6,7.099999999999999,549047.6891033628,179044.45239672143
E01000337,0.6,0.6,0.5,0.3,0.2,0.9,0.3,0.9,1.1,0.6,6.0,548790.6436108251,178756.96248816507
E01000338,0.6,0.6,0.6,0.2,0.2,0.8,0.6,1.1,1.1,0.6,6.4,549167.6683641762,178698.08117549148
E01000339,0.6,0.8,0.6,0.3,0.3,0.8,0.3,0.8,1.1,0.6,6.199999999999999,545036.9917863547,173153.0823321521
E01000340,0.5,0.6,0.6,0.3,0.3,0.9,0.3,1.1,1.1,0.6,6.299999999999999,545283.5411143162,174668.8402189011
E01000341,0.5,0.6,0.6,0.3,0.2,0.8,0.2,0.6,0.9,0.6,5.3,545636.8555984308,174348.42281526767
E01000342,0.6,0.6,0.6,0.3,0.3,0.9,0.2,0.9,1.1,0.6,6.1,545375.3018173043,173992.03430440277
E01000343,0.5,0.8,0.6,0.3,0.3,0.8,0.3,1.1,1.1,0.6,6.399999999999999,545945.2743302787,174146.51435612302
E01000344,0.6,0.8,0.6,0.3,0.3,0.8,0.6,0.9,1.1,0.6,6.6,545173.6887097484,173485.7774535213
E01000345,0.5,0.6,0.3,0.3,0.3,0.6,0.3,0.6,1.1,0.6,5.199999999999999,545637.5645773049,173528.69802042135
E01000346,0.6,0.6,0.3,0.2,0.2,0.5,0.3,0.8,0.9,0.6,5.0,546791.5955338677,173967.6523996444
E01000347,0.6,0.6,0.6,0.3,0.2,0.8,0.6,1.1,1.1,0.6,6.5,546435.9707946826,174243.56111829134
E01000348,0.5,0.5,0.3,0.3,0.2,0.6,0.2,0.8,1.1,0.6,5.1,547811.277575886,173959.59437413586
E01000349,0.6,0.6,0.6,0.3,0.3,0.8,0.3,0.5,0.9,0.6,5.499999999999999,548401.5807767258,174137.05082796287
E01000350,0.6,0.8,0.5,0.3,0.2,0.9,0.6,1.1,1.1,0.6,6.699999999999999,546332.3283907154,173802.50112396563
E01000351,0.5,0.3,0.5,0.3,0.2,0.8,0.2,0.8,1.3,0.8,5.7,547183.8292464297,173698.99296694322
E01000352,0.6,0.8,0.6,0.3,0.3,0.9,0.5,1.1,1.1,0.6,6.799999999999999,547111.0872877345,174315.90733477147
E01000353,0.3,0.6,0.5,0.2,0.3,0.9,0.2,0.9,0.9,0.8,5.6,548993.2800931459,176633.94837709112
E01000354,0.6,0.6,0.6,0.3,0.3,0.9,0.3,0.6,1.1,0.6,5.899999999999999,548364.9022323691,176766.6313074368
E01000355,0.5,0.8,0.6,0.2,0.2,0.9,0.5,0.9,0.9,0.6,6.1000000000000005,549625.1147396535,176495.14857187026
E01000356,0.3,0.8,0.6,0.3,0.3,0.9,0.6,1.1,1.3,0.6,6.8,548172.0622000528,176330.14164907197
E01000357,0.5,0.5,0.3,0.2,0.2,0.6,0.2,0.5,1.1,0.6,4.699999999999999,547821.9059285133,176393.0244807012
E01000358,0.5,0.8,0.6,0.3,0.2,0.8,0.6,1.1,0.9,0.8,6.6000000000000005,548760.3625927286,176258.4497909177
E01000359,0.5,0.8,0.6,0.2,0.3,0.8,0.5,1.1,1.3,0.6,6.7,548072.8481778323,177035.4479548744
E01000360,0.6,0.8,0.6,0.3,0.3,1.1,0.6,1.3,1.1,0.8,7.499999999999999,548685.3925879082,175387.8354604371
E01000361,0.6,0.6,0.6,0.2,0.3,0.8,0.5,0.8,1.1,0.6,6.1,548167.957321472,174804.60604051076
E01000362,0.5,0.8,0.5,0.3,0.3,0.9,0.6,1.3,1.3,0.6,7.1,549209.0057437182,174987.37306401736
E01000363,0.5,0.6,0.5,0.3,0.3,0.8,0.3,0.9,1.1,0.8,6.1000000000000005,548555.6529362572,174655.79777254513
E01000364,0.6,0.8,0.6,0.3,0.3,0.8,0.2,0.8,1.1,0.6,6.1,549423.1319685039,174527.468731707
E01000365,0.5,0.8,0.6,0.3,0.3,0.8,0.6,1.3,1.1,0.6,6.9,549124.6838186209,175744.36277124292
E01000366,0.5,0.8,0.6,0.3,0.3,0.9,0.3,1.1,0.9,0.6,6.299999999999999,548449.0950579386,175773.7909157981
E01000367,0.6,0.8,0.6,0.3,0.3,0.9,0.5,1.3,1.1,0.6,7.0,551275.4971618983,177071.8475850352
E01000368,0.6,0.5,0.6,0.3,0.3,0.8,0.3,0.9,1.1,0.6,6.0,551182.7437530087,176621.46111488083
E01000369,0.5,0.8,0.6,0.3,0.2,0.9,0.3,0.9,1.3,0.6,6.3999999999999995,550657.4814853807,176799.26963182716
E01000370,0.5,0.8,0.6,0.3,0.3,0.9,0.6,1.1,1.3,0.8,7.199999999999999,550242.572166997,176484.24543116783
E01000371,0.5,0.6,0.6,0.2,0.2,0.6,0.3,0.8,1.1,0.8,5.7,550861.9398601128,176358.6695065272
E01000372,0.5,0.6,0.6,0.3,0.3,0.8,0.5,0.9,1.1,0.6,6.199999999999999,550830.6135882342,177318.36050760708
E01000373,0.6,0.8,0.6,0.3,0.2,0.8,0.6,1.3,1.1,0.6,6.9,551396.0952981354,177267.51198994013
E01000374,0.6,0.8,0.6,0.3,0.3,0.9,0.5,0.9,1.3,0.8,6.999999999999999,552568.7993152696,175505.86645322485
E01000375,0.6,0.8,0.6,0.3,0.3,0.9,0.6,1.1,1.3,0.6,7.099999999999999,552174.8371733634,174704.14575811665
E01000376,0.6,0.6,0.6,0.3,0.3,0.9,0.5,0.9,1.1,0.6,6.399999999999999,551925.0653693379,175367.53612124108
E01000377,0.5,0.5,0.6,0.3,0.3,0.9,0.3,1.1,1.1,0.8,6.3999999999999995,551378.4229547632,175276.41334200822
E01000379,0.5,0.6,0.6,0.3,0.2,0.9,0.5,1.1,1.1,0.6,6.4,551594.546539187,174136.4659349786
E01000380,0.5,0.6,0.6,0.3,0.3,0.9,0.3,0.8,1.1,0.6,6.0,551804.9290077287,175906.96479817547
E01000381,0.5,0.8,0.6,0.3,0.3,0.9,0.5,0.6,1.1,0.6,6.199999999999999,548971.2847546422,172299.2041740685
E01000382,0.5,0.8,0.5,0.3,0.2,0.9,0.2,0.9,1.1,0.6,6.0,547357.0699626186,171996.30966361472
E01000383,0.6,0.6,0.6,0.3,0.2,0.8,0.5,1.1,1.1,0.6,6.399999999999999,548868.1094142267,171078.4838797476
E01000384,0.6,0.6,0.6,0.3,0.3,0.8,0.2,0.8,1.1,0.6,5.899999999999999,546936.6622465539,171263.0142368432
E01000385,0.6,0.6,0.6,0.3,0.3,0.9,0.6,1.1,1.1,0.6,6.699999999999999,547794.6819123318,170987.4231463178
E01000386,0.5,0.6,0.6,0.3,0.3,0.8,0.5,1.3,1.1,0.6,6.6,547224.8036027501,170846.8752374697
E01000387,0.5,0.6,0.2,0.3,0.0,0.8,0.3,0.8,1.1,0.6,5.199999999999999,547779.2377813173,172582.35535502055
E01000388,0.6,0.8,0.6,0.3,0.2,0.9,0.3,0.9,1.1,0.6,6.299999999999999,546745.09662284,175378.65081473527
E01000389,0.6,0.8,0.6,0.3,0.3,0.9,0.5,1.3,1.3,0.6,7.199999999999999,547681.114131692,175302.54686316458
E01000390,0.6,0.8,0.5,0.3,0.3,0.9,0.3,0.9,1.1,0.6,6.299999999999999,547545.7223535187,174772.34758691204
E01000391,0.6,0.6,0.6,0.3,0.2,0.9,0.3,0.9,1.1,0.6,6.1,546813.535655669,174753.8339223656
E01000392,0.6,0.8,0.6,0.3,0.3,0.9,0.6,1.3,1.1,0.6,7.1,546832.8081102552,175857.08183808243
E01000393,0.6,0.8,0.6,0.3,0.3,0.9,0.6,1.3,1.1,0.6,7.1,547463.6022012224,175779.22839884236
E01000394,0.5,0.8,0.6,0.3,0.3,0.9,0.6,1.1,1.1,0.6,6.799999999999999,547994.7443818022,175770.01337900377
E01000395,0.3,0.6,0.6,0.3,0.3,0.8,0.3,0.9,1.1,0.6,5.800000000000001,545041.7024931295,176161.79487151877
E01000396,0.5,0.6,0.5,0.3,0.2,0.5,0.3,0.6,1.1,0.6,5.199999999999999,545112.5700116238,175732.33525377285
E01000398,0.5,0.6,0.6,0.2,0.2,0.8,0.3,0.8,1.1,0.6,5.699999999999999,545546.694165419,176738.3382676291
E01000399,0.3,0.8,0.6,0.3,0.2,0.8,0.5,1.1,1.1,0.6,6.299999999999999,545478.245382696,176231.4613951463
E01000400,0.6,0.6,0.6,0.3,0.2,0.8,0.5,1.1,1.1,0.6,6.399999999999999,545881.0005163824,176384.1534744365
E01000401,0.6,0.8,0.6,0.3,0.3,0.9,0.6,1.3,1.1,0.6,7.1,546385.8049555167,176319.69859729742
E01000402,0.5,0.6,0.6,0.3,0.3,0.8,0.5,0.6,1.3,0.8,6.299999999999999,549768.3857686648,178220.7278072716
E01000403,0.6,0.8,0.6,0.3,0.3,0.9,0.6,1.3,1.3,0.8,7.499999999999999,551301.9574928087,177900.03447304526
E01000404,0.6,0.8,0.6,0.3,0.3,0.9,0.6,1.3,1.1,0.8,7.3,551048.6232991188,178451.0524965961
E01000405,0.6,0.8,0.6,0.3,0.3,0.9,0.5,0.9,1.1,0.8,6.8,550698.7967986867,178805.8307318464
E01000406,0.6,0.8,0.6,0.3,0.3,0.9,0.6,0.9,1.3,0.8,7.1,550185.1246925562,178323.97972731225
E01000407,0.5,0.8,0.6,0.3,0.3,0.9,0.5,1.1,1.1,0.6,6.699999999999999,550585.3240065299,177806.58014120464
E01000408,0.6,0.8,0.6,0.3,0.3,0.9,0.5,1.3,1.3,0.8,7.3999999999999995,550393.3315850404,179516.16644891657
E01000409,0.5,0.6,0.5,0.3,0.2,0.6,0.5,0.8,0.9,0.6,5.5,546152.5973900319,175275.86075498725
E01000410,0.5,0.8,0.3,0.3,0.3,0.8,0.3,1.3,0.9,0.6,6.1,545432.663048126,175284.83202243212
E01000411,0.6,0.6,0.6,0.3,0.3,0.8,0.3,0.8,1.1,0.6,5.999999999999998,545929.7350542666,174988.06971794344
E01000412,0.6,0.6,0.6,0.3,0.3,0.9,0.5,1.3,1.1,0.6,6.799999999999999,545036.6937051862,175269.4171137911
E01000413,0.5,0.8,0.6,0.3,0.2,0.8,0.6,1.1,1.1,0.6,6.6,545820.7860740229,174733.86944296348
E01000414,0.6,0.8,0.6,0.3,0.3,1.1,0.6,1.3,0.9,0.8,7.3,546154.4758302079,175836.0406667465
E01000415,0.5,0.6,0.5,0.3,0.2,0.8,0.3,0.6,0.9,0.6,5.3,545734.4321760513,175605.86906826112
E01000416,0.5,0.8,0.6,0.3,0.3,1.1,0.6,1.1,1.1,0.6,6.999999999999998,547594.8328882095,179285.19611486475
E01000417,0.6,0.6,0.6,0.3,0.2,0.9,0.6,1.3,1.1,0.6,6.799999999999999,547819.3105966636,178305.2462261372
E01000418,0.6,0.8,0.6,0.3,0.2,0.9,0.3,1.1,1.1,0.6,6.5,548076.980146633,178857.45974459758
E01000419,0.5,0.8,0.3,0.3,0.2,0.9,0.2,0.9,1.1,0.6,5.800000000000001,547849.0928413548,177604.98896258447
E01000420,0.5,0.6,0.6,0.2,0.2,0.8,0.5,0.8,0.9,0.6,5.7,548513.3286083721,177768.590553825
