LSOA11CD,road,sidewalk,building,wall,fence,pole,traffic_light,traffic_sign,vegetation,terrain,sky,person,rider,car,truck,bus,train,motorcycle,bicycle,residential_sim,commercial_sim,industrial_sim,civil_and_governmental_sim,health_care_sim,education_sim,hotel_sim,sports_and_recreation_sim,outdoors_and_natural_sim,transportation_sim,predicted_function,ARSON AND CRIMINAL DAMAGE,BURGLARY,DRUG OFFENCES,MISCELLANEOUS CRIMES AGAINST SOCIETY,POSSESSION OF WEAPONS,PUBLIC ORDER OFFENCES,ROBBERY,THEFT,VEHICLE OFFENCES,VIOLENCE AGAINST THE PERSON,total_crime,population_mean_2019_2022
E01000057,0.2498810372215649,0.0814693839369492,0.1358355330424893,0.0030639887478581,0.022413487845239,0.0022763882231151,8.968024589995771e-05,0.0006248932283167,0.0557392409202635,0.0052550393047282,0.3642357011999224,0.001634762119064,5.079622990779904e-05,0.0522801172639931,0.0220567190304748,0.0003811510051199,0.0022701333148049,2.3784587650942652e-05,0.000418162532637,0.123433726625524,0.1204816111346261,0.1065003141984324,0.0803565742809436,0.1024176920388537,0.1028468399825361,0.0880376267887921,0.0913623205990641,0.081924025060403,0.102639269290824,residential,0.38,0.5,0.38,0.19,0.19,0.69,0.38,0.82,0.69,0.5,4.73,1587
E01000058,0.2604356837127393,0.0771234001600122,0.1428445052989918,0.0055184138834493,0.0170360152397011,0.0019287251028974,9.165012148244068e-05,0.0012658553293624,0.0486920663575209,0.0046013460527269,0.3815903449217617,0.0017544198873113,1.6361034051345417e-05,0.0566079737588845,0.0003180131726863,0.0,0.0,0.0,0.00017522596642,0.1294240961557318,0.1175172812369329,0.1067934376765625,0.0809415873785045,0.1031593981924484,0.1023677799706001,0.0851839503334056,0.0888879312782278,0.0833116743427676,0.1024128634348181,residential,0.28,0.28,0.28,0.14,0.14,0.42,0.23,0.42,0.51,0.28,2.95,2168
E01000059,0.27138223415182,0.0642870898767469,0.138927977053256,0.0102424322780678,0.0140989617330286,0.0011587211785823,7.386838139302193e-05,0.0007743056222162,0.0444497173053294,0.0113483581871063,0.3947644791026723,0.0018746070352096,3.749664030102903e-07,0.0461836369461295,0.0001821586785823,9.246671498233528e-05,6.224442289970819e-06,2.924737943480264e-06,0.0001494616082398,0.1292760157289223,0.1174266882158506,0.1090866300890107,0.0806246915473961,0.1024538934622421,0.1015432684087505,0.0820104181208633,0.0907734169172721,0.0828416285650029,0.1039633489446885,residential,0.29,0.35,0.35,0.18,0.12,0.53,0.35,0.53,0.76,0.35,3.81,1706
E01000060,0.2120629184189414,0.0500156734313339,0.1493683492431889,0.0068858850274034,0.0225673215601821,0.0059418946830031,0.000551685613548,0.0007517983693655,0.1825870344247805,0.0351016713088469,0.2690315312017939,0.0202687553133865,0.0002450328766537,0.0268681128354335,0.0003079482462371,2.8252875377696298e-05,0.0166835029079684,5.654132995850952e-05,0.0006760903325957,0.0994218803843588,0.1085965819332573,0.1083022737748926,0.0895181589457424,0.103789818125176,0.1076491290342628,0.0840232324358365,0.1008884939411422,0.0895461072653088,0.1082643241600218,commercial,0.28,0.37,0.28,0.14,0.14,0.51,0.28,0.6,0.51,0.37,3.48,2154
E01000061,0.225816877619783,0.0367081147196409,0.1116457813065097,0.0116947825546861,0.0566441160104546,0.0057714935601039,0.0001935407955094,0.0012166596731389,0.1695580954920744,0.0355675613946949,0.3006883029218928,0.0095721907814166,0.0001087867182444,0.0173886174096978,0.0038589953940571,0.0032680563870727,0.0102098841393756,3.494251002204548e-05,5.320061162385084e-05,0.1054240968139972,0.1082185353017411,0.1010070942495468,0.0885069483454503,0.1052486634699912,0.1073809607741509,0.0842065482405041,0.0983932708540184,0.0971241146798499,0.1044897672707494,commercial,0.33,0.45,0.33,0.17,0.17,0.5,0.33,0.72,0.61,0.45,4.07,1795
E01000064,0.2298638911903504,0.0627862297579844,0.1316722659184433,0.0082698683880105,0.0247782386424833,0.0040138613708316,0.0005775405376289,0.0004670531301426,0.1328751806406825,0.004010058736904,0.3225198462422756,0.0242413534577336,1.8133650672220095e-06,0.0475074530195797,2.108036890644984e-05,0.0050876223667247,0.0011904741666312,0.0,0.0001161686996189,0.1142574259553346,0.1076644901628761,0.1049614737337421,0.0861019533746208,0.109051629725716,0.1051144331133763,0.087885687013986,0.0964118801398834,0.0845098135952361,0.1040412131852276,residential,0.22,0.34,0.26,0.13,0.13,0.39,0.26,0.47,0.47,0.26,2.93,2322
E01000067,0.3117085411435082,0.0270795670766678,0.1174583737812344,0.007383316282242,0.0111494821215432,0.0012510693262493,0.0001653338235522,0.0001986972869388,0.1506454225570436,0.0309755839998759,0.3012892102438306,0.0007879166376022,5.6887429858010514e-05,0.0377726781935918,0.0001092941041976,0.0010520995609343,0.0004843454512338,0.0,0.0004321809798952,0.1234249397688325,0.1118798690478024,0.0979791564587457,0.0864724821427688,0.1032318349053493,0.1050032899284684,0.0888057778933056,0.092637725632482,0.0961037605767562,0.0944611636454882,residential,0.26,0.26,0.26,0.13,0.13,0.4,0.22,0.57,0.49,0.26,3.0,2266
E01000068,0.3110877496224862,0.0369355943467881,0.1062056223551431,0.0029160181681314,0.0147929721408419,0.0020094271059389,6.167093912759304e-05,0.0004610838713469,0.1255775734230323,0.0115573317916304,0.330526069358543,0.0012553532918293,0.0004534544768156,0.0478494079024702,0.005597503096969,0.0003274281819661,0.0019320735224971,0.0002786141854745,0.000175052218967,0.1253548179437952,0.1183350988421141,0.1012721263007753,0.0824159719006595,0.1017218500057463,0.1031765727382878,0.0861630006763668,0.0910266762028843,0.0906393345279604,0.0998945508614095,residential,0.28,0.46,0.34,0.17,0.17,0.51,0.28,0.46,0.63,0.34,3.64,1756
E01000069,0.3248091435086899,0.0324737991111865,0.1268288432687952,0.0071431864862856,0.0155158941296563,0.0019976850868998,1.4567720717276811e-05,0.0007321730903956,0.0536115342292232,0.0043935913970504,0.3764584029930225,0.000910026439722,0.0,0.0501013769619706,0.001533674157184,0.0030253590017125,0.0003505375074303,0.0,0.0001002049100571,0.1203197645142312,0.1162034732095003,0.1026103853536254,0.085049486128345,0.1046590163523817,0.10260538176701,0.0889151644916856,0.0917102563027449,0.0875598997565901,0.100367172123885,residential,0.23,0.37,0.28,0.14,0.09,0.42,0.28,0.42,0.61,0.37,3.23,2138
E01000070,0.3146228351812253,0.0403708534679193,0.0915125265888783,0.0067245878022292,0.0212020654787962,0.0018956414584455,0.0001946372547368,0.0006695232172121,0.113611637860879,0.0072289170890018,0.3565921125740841,0.0016785764146124,1.9161180518137932e-05,0.0358232958563442,0.0016076975855333,0.005209977599396,0.0004501781244387,0.0,0.0005857752657484,0.1215060852286139,0.1167641106480615,0.1039957155562151,0.0840382321618844,0.1028394377567847,0.1038081754180628,0.0854327372861788,0.0925769275428715,0.0895499813130564,0.09948859708827,residential,0.29,0.39,0.29,0.14,0.14,0.43,0.29,0.63,0.53,0.29,3.43,2072
E01000071,0.2831890221798058,0.0367784211129852,0.0893940203117601,0.0072628368030894,0.036194830229788,0.0019758975867068,7.698752663351439e-05,0.0006584976658676,0.0720295183586351,0.0205660733309658,0.3994790279504024,0.0004567810983368,0.0,0.0474451238458806,0.0006061900745738,0.003689043449633,0.0001970926920572,0.0,6.357828776041666e-07,0.1150642885609458,0.1134530238917303,0.1056243344291973,0.0865634804283048,0.1043376665004149,0.1030346566222323,0.0851902208911138,0.0941856283483118,0.0871024782827053,0.1054442220450428,residential,0.23,0.23,0.23,0.12,0.08,0.35,0.23,0.43,0.43,0.23,2.56,2583
E01000072,0.3268210217843647,0.0462699590944775,0.1136886746275658,0.0036333869485293,0.0293565637925091,0.0049612007889092,6.953719394658187e-05,0.0007748323328354,0.0619333304610906,0.0030736985549427,0.3663250293607026,0.0016616372501148,4.487879136029412e-07,0.0368793711942784,0.0018142500734017,0.0014060774659798,0.001291462019378,1.446094388276144e-06,3.807217467064575e-05,0.1187811077790466,0.1165500061129627,0.105550109795079,0.0848322498420095,0.1022438210337863,0.1026991790755542,0.0844178493944644,0.0936460315530695,0.0901720279852853,0.1011076174287417,residential,0.28,0.37,0.28,0.14,0.14,0.42,0.28,0.6,0.51,0.28,3.3,2152
E01000073,0.337902218687768,0.0393382053749233,0.0971262314740349,0.0020654715743719,0.0132370743097043,0.0030990301393994,3.537944718902941e-05,0.0002338933009727,0.1338071636125152,0.0102284749348958,0.3162689956964231,0.0006612889906939,9.200152228859313e-06,0.0440536199831494,7.951025869331813e-05,0.0018261180204503,1.7577526616115195e-05,0.0,1.0546515969668137e-05,0.1178521222501494,0.1141987642428326,0.1013381407714348,0.0861248316210646,0.1031807149715965,0.1054541076923357,0.0838068223100746,0.0908140385634236,0.0976541890697661,0.0995762685073212,residential,0.32,0.43,0.32,0.16,0.16,0.49,0.27,0.49,0.7,0.32,3.68,1850
E01000074,0.330035900247508,0.0254163193976741,0.1472695010831986,0.0036851729469737,0.0139317567321075,0.0025737806298266,0.0001971803862472,0.0013960038108386,0.0711950104812095,0.0080100311630073,0.3494565678738999,0.000690065581223,0.0,0.0399815351113505,5.963204920976638e-05,0.0053647359212239,0.0006064491710443,0.0,0.0001303574134563,0.1157033211447664,0.1139511020812839,0.1025975625539329,0.0874753685229824,0.1038084101084954,0.1044356389945225,0.085117802512623,0.0945560103110336,0.0902807934866879,0.1020739902836712,residential,0.29,0.46,0.34,0.17,0.17,0.51,0.17,0.46,0.63,0.34,3.54,1751
E01000075,0.2744336107484769,0.0653225970953002,0.2762928191634029,0.0103308243581374,0.0009034690491731,0.0082982314784595,0.0,0.0015239134573541,0.0143122926185813,0.0011308236781984,0.3263053130439512,0.0022692966710182,8.499238468233246e-06,0.015660271839643,0.0002095062282419,4.249619234116623e-07,0.0028540442776326,5.94946692776e-05,8.456742275890001e-05,0.1075116376606559,0.1368772855104277,0.0933665361948864,0.087767123248969,0.1002251988179678,0.1020795777772439,0.09669497646757,0.0992663465229755,0.0817194879809442,0.0944918298183587,commercial,0.29,0.38,0.29,0.14,0.14,0.53,0.29,0.62,0.53,0.38,3.6,2086
E01000076,0.2698327604846605,0.0606826503345299,0.1488269776028067,0.010693741840731,0.0062791311398498,0.000629793570496,0.0,0.0006925816946801,0.0100569363984986,0.009701243268603,0.420166015625,0.0035292025334529,2.549771540469974e-06,0.0562552907759464,0.0004729826207571,0.0,2.9322372715396213e-05,0.0019171094769908,0.0002317104887402,0.1303358357196442,0.1196475759086128,0.1077126911230346,0.0783668288626681,0.103278898909763,0.1017663013608474,0.083371705473255,0.0923182167688791,0.0792811369410509,0.1039208089322442,residential,0.28,0.28,0.28,0.14,0.09,0.42,0.23,0.42,0.51,0.28,2.91,2164
E01000077,0.3023284498111221,0.0379363658816315,0.1037100267040636,0.0050802600476168,0.0205186060232709,0.0023514503656431,0.0005695727444434,0.0010761881983557,0.044813969338587,0.0033614284308381,0.3931308716766593,0.001306933025981,0.0,0.0770834989325944,0.0010769274807715,0.0009675136832303,0.004142495088799,0.0003141654554263,0.0002312771109647,0.1182381639558134,0.11887050647039,0.1050040689608459,0.0827729600229997,0.1019938745923431,0.1043766264171689,0.0821414629305464,0.0927143287812588,0.0876478071912,0.106240200677433,residential,0.29,0.46,0.35,0.17,0.17,0.46,0.35,0.75,0.64,0.46,4.1,1730
E01000083,0.3269502145272713,0.0313817483407479,0.0778581124764901,0.0032735753942418,0.0108586770516854,0.0022392979374637,7.297374584056527e-05,0.0002366525155526,0.1028507373951099,0.0121290418836805,0.3777082937735098,0.0011172118010343,0.0,0.0522021540889033,9.74867078992963e-06,0.0010513023093894,5.2275481047453716e-06,3.185978642216111e-05,2.31707537615713e-05,0.1187734919118314,0.1164405881595996,0.1039839961489778,0.0871688331162252,0.1030477320739346,0.1024075200056687,0.0840477256462321,0.0896188966031475,0.0937263144008305,0.1007849019335517,residential,0.31,0.41,0.31,0.15,0.15,0.46,0.31,0.66,0.56,0.41,3.72,1960
E01000084,0.2359131277009993,0.0642775424563338,0.1193015683380975,0.0059866877307103,0.0161241397598361,0.0027547204184297,1.9167248131808386e-05,0.0010244366587512,0.092329909136693,0.0073678286356576,0.3630639039569641,0.0017693216411947,1.2089434028089657e-05,0.0754681820164085,0.0066167450706761,0.0003477360842261,0.006798482235302,0.0003298437218645,0.0004945677556945,0.1210917986077183,0.1160123575599501,0.1039844594776927,0.0836532032411799,0.1057983452926485,0.1038589078747051,0.0857048488014692,0.090097621584378,0.086330174777958,0.1034682827822992,residential,0.42,0.56,0.42,0.21,0.21,0.63,0.42,0.91,0.77,0.42,4.97,1430
E01000085,0.2456023995805531,0.0837564065370853,0.1302252373742868,0.0089469594635431,0.032363069713398,0.0011918293232037,3.338311998355726e-05,0.0004624057906633,0.0390222702712503,0.0066674164883714,0.4153379996041244,0.0038680506448844,5.193979063920317e-07,0.0311980602093607,0.000666104205952,0.0001383014970747,0.0002246632035102,0.0,0.0002949235748476,0.1265736503511493,0.1189905217884968,0.106026809059278,0.0794575957304612,0.1038603434076065,0.1042213511237306,0.0836901671949966,0.0917786625466018,0.0853878083857626,0.1000130904119158,residential,0.3,0.49,0.37,0.18,0.12,0.55,0.37,0.79,0.67,0.49,4.32,1642
E01000087,0.2989666986643536,0.0450343765404836,0.1043916215982881,0.0331824635290379,0.0429216355148788,0.0070246472592507,0.0007249992106901,0.0013016928722283,0.0427818890378443,0.0064612648171861,0.3699982658170392,0.0056119520934009,0.0002062866239078,0.0214798359720609,0.0055798367305017,0.0060957501098526,0.0054770767678641,4.052315483960715e-06,0.0027556545256461,0.1077372194278624,0.1164251078959774,0.1085230107008054,0.0858678698350854,0.0987002397714845,0.1000974038804023,0.0827938877744641,0.1017508308618693,0.0865969679016598,0.1115074619503884,commercial,0.36,0.49,0.36,0.18,0.18,0.55,0.36,0.79,0.79,0.36,4.43,1646
E01000090,0.3456635771957955,0.0124377996435648,0.0511959751209595,0.0239910986973337,0.0345828907391272,0.0045930709964063,0.0002103698380091,0.0014297987130512,0.0847765654306934,0.0124852615460237,0.3550779058654154,0.0022279950263397,0.0004436521334692,0.0463488607143292,0.0151560897778819,0.0010875710506153,0.0063008550466992,1.443676675610118e-05,0.0019762256975282,0.1036965593044886,0.1163654533111381,0.1181865827597217,0.0817279050063927,0.0961451909589862,0.0951510884291894,0.0782298211622688,0.1021786976717999,0.0817241058643035,0.1265945955317103,transportation,0.36,0.47,0.36,0.18,0.18,0.53,0.36,0.77,0.65,0.47,4.33,1685
E01000091,0.3288085120064871,0.0183139528547014,0.0685470444815499,0.0030005999973841,0.0218961579459053,0.0029684475490024,0.0002593312944684,0.0008528119041806,0.0768213045029412,0.0471819468906947,0.3799679846990676,0.0004922775995163,2.5885445731025296e-06,0.0445975803193591,0.0022899763924734,0.0035861333211262,0.0003907566978817,0.0,2.2592998686290773e-05,0.1161766228930303,0.1134976530716206,0.1104724012051284,0.0829306090202518,0.1022614254556567,0.1037501980720623,0.0791499492841851,0.095903827505019,0.0875692250717274,0.1082880884213177,residential,0.28,0.38,0.28,0.14,0.14,0.43,0.28,0.52,0.61,0.28,3.36,2116
E01000093,0.3102625984602984,0.0311360789364037,0.1137366152203793,0.0224849674005985,0.0272967838719279,0.0037997440151258,0.000281665943287,0.0019409995267616,0.0581633831932129,0.0307563555682146,0.3590903216354886,0.0006227340569188,2.8501270046368e-05,0.0347278744305982,0.0014329143758299,0.0010952928331163,0.0027802417896411,4.2724609375e-06,0.0003586550112123,0.1161737249087377,0.1137794317044459,0.1077556326396129,0.0838524312980256,0.1016270866823376,0.1022701745695807,0.0807291577940772,0.0970668574935381,0.0894863708948831,0.1072591320147603,residential,0.34,0.45,0.34,0.17,0.17,0.5,0.34,0.62,0.73,0.45,4.08,1788
E01000094,0.3016993068028348,0.0507248201271392,0.1070772395423341,0.0106032379896488,0.0500230741346171,0.0034549979943245,0.000466356504585,0.0010794725832337,0.080477444938263,0.0268120420479926,0.3465956455148919,0.001122692357759,1.8645808028778e-06,0.011644085186061,0.0035122641789704,0.0010683403313937,0.0035453148380149,7.583533050949931e-05,1.5965016622577017e-05,0.1043313523807996,0.1102580346592451,0.1137742915425531,0.0884547988934535,0.0987268876908146,0.1000619636844795,0.0779936786377814,0.1041742000229954,0.0879319302498232,0.1142928622380537,industrial,0.2,0.32,0.24,0.12,0.12,0.36,0.24,0.44,0.52,0.24,2.78,2514
E01000095,0.2729044547462366,0.0370077359339041,0.0788694141406034,0.0259640217867107,0.0228331189041594,0.0038391559914574,0.0002421544640421,0.0016386935582311,0.0727460785740368,0.0215656520687145,0.3905474010325628,0.0042065697991879,0.0002101896741633,0.0444828627556117,0.0174759539817233,0.0004578212897136,0.004858838215963,4.6318870481151224e-05,0.0001035642124958,0.1059165481638339,0.1150901363541174,0.1144762825336311,0.084376065363205,0.0980632545883432,0.0960754604529983,0.0792370878240769,0.1016247573530711,0.0798157523884537,0.1253246549782688,transportation,0.27,0.36,0.27,0.14,0.14,0.41,0.27,0.59,0.59,0.27,3.3,2214
E01000096,0.2780944743809654,0.0239842512861901,0.0647776815022872,0.0151693121606421,0.04422443092551,0.003871796642472,0.0001887580159508,0.0015426996876279,0.0768855067364039,0.0311186954175964,0.3767181927949173,0.0037320763410819,3.0736842118190866e-05,0.0534154900293924,0.0172731283073146,0.0016764622010493,0.0069069106306124,0.0003095311102142,7.986498765243601e-05,0.1073860336036829,0.1147512323635542,0.1120912948869293,0.0827353788070109,0.0986631213940134,0.0987817776262479,0.077840082965944,0.1020110646986002,0.0879069887367913,0.117833024917225,transportation,0.35,0.47,0.35,0.18,0.18,0.53,0.35,0.77,0.77,0.47,4.43,1694
E01000097,0.2356805549096808,0.0464722164093501,0.1481180342416914,0.0121858788545799,0.0619869333095651,0.0051572285001239,0.0001483089709408,0.0012984502883184,0.0949641636439731,0.0042873160548941,0.3482443996207424,0.0065209928643766,2.4139565765538097e-05,0.019133068266369,0.0028222301018931,0.0001635677600033,0.0126627765635333,0.0,0.000129740074198,0.1182788829625029,0.1174580158062773,0.1059370526699403,0.0766160874651607,0.1041337983879018,0.1040073039407117,0.0771340381717334,0.0980127459745264,0.0943027051201211,0.1041193695011237,residential,0.31,0.41,0.31,0.15,0.15,0.46,0.31,0.46,0.67,0.31,3.54,1951
E01000098,0.2365336100260416,0.0700303819444444,0.1965557522243923,0.0128146701388888,0.0209833780924478,0.0096803453233506,1.4071994357638888e-05,0.0013534545898437,0.1238867865668402,0.0063663058810763,0.3003131442599826,0.0026233249240451,4.645453559027e-05,0.015359157986111,0.0012447781032985,0.0002365112304687,0.001843770345052,0.0,0.0001141018337673,0.1171068080509583,0.1165798256864379,0.1018191095384997,0.0800868982353608,0.1027150057993352,0.1063297687713997,0.0781397721198141,0.0976453665211654,0.1000447256041723,0.0995327196728558,commercial,0.31,0.42,0.31,0.16,0.16,0.42,0.31,0.57,0.68,0.42,3.75,1922
E01000099,0.2724728054470486,0.0369548797607421,0.1283892525566948,0.0147851308186848,0.0120472378200954,0.0078519185384114,1.7060173882374305e-05,0.0008021460639105,0.0788212882147894,0.0031066470675997,0.3763565487331814,0.0148807101779513,0.000350104437934,0.03777896033393,0.0073479546440972,0.0002497567070855,0.0076626671685112,5.192226833767361e-06,0.0001197391086154,0.1199704539976261,0.1201768217158113,0.1039720816512969,0.0744382580824264,0.1031146821567855,0.1054493542075162,0.0736189576585697,0.0957480187486228,0.098731128628475,0.1047802431528691,commercial,0.22,0.29,0.22,0.11,0.11,0.33,0.22,0.48,0.48,0.22,2.67,2730
E01000101,0.3306596544053819,0.0265994601779513,0.0513237847222222,0.0040757921006944,0.019287109375,0.0091145833333333,0.0,7.290310329861111e-05,0.1863250732421875,0.000244140625,0.3637288411458333,0.0054711235894097,0.0,0.0001678466796875,0.0,0.0,0.0029296875,0.0,0.0,0.1192748101968547,0.1184732649975,0.104806330507968,0.073308755093215,0.095899534334809,0.1079938396608758,0.0676515790875587,0.0988467147573764,0.1116009560035349,0.1021442153603069,residential,0.29,0.47,0.35,0.18,0.18,0.53,0.35,0.76,0.64,0.35,4.09,1712
E01000103,0.1895722817181109,0.0366940237900745,0.0627444632792502,0.0131688436302196,0.0527908097583738,0.0093123084082256,0.00216612721646,0.0012539246709756,0.1660411651291338,0.0474079113432446,0.3488970241348128,0.0059313671989787,1.0159297789336803e-06,0.0084420323817843,0.0001098453023013,0.0406750399112864,0.0147880048250882,0.0,3.81137189955278e-06,0.100535313423367,0.1067801401011125,0.1049173060534379,0.0869465602934935,0.1036307181489597,0.1073515638096971,0.0814191608223299,0.1016696489079776,0.0928441541443835,0.1139054342952405,transportation,0.34,0.45,0.34,0.17,0.17,0.51,0.34,0.51,0.74,0.34,3.91,1766
E01000104,0.1720454503761714,0.058430481448971,0.1236894050899782,0.0119021540828072,0.0399655457757582,0.0068700747603531,0.0001290111881381,0.0036833107436545,0.132024838738879,0.0339390897626962,0.3409669146318346,0.0173709652007546,2.7938068920673912e-05,0.0188010974557524,0.0011083209222659,0.0222479689427226,0.0167902835978384,0.0,7.149212502600169e-06,0.1044597271226089,0.1069474404141404,0.1050829185657255,0.0872793704713515,0.1060552030476502,0.1074454806332566,0.0867489892116085,0.099291542267137,0.0911118520675685,0.1055774761989521,residential,0.31,0.42,0.31,0.16,0.16,0.42,0.31,0.57,0.57,0.31,3.54,1923
E01000108,0.2270378605251387,0.0363468215903545,0.0995522806464105,0.0127103515059424,0.0651572236772263,0.0145760452287409,0.0014380232116621,0.00302292889697,0.1068184979658226,0.0018522974727772,0.3595609844054755,0.0305191864890168,5.926037768166947e-05,0.0269824871835378,0.0004760583448472,4.922187389015856e-06,0.0133814176954524,0.0,0.0005033525955534,0.1013582769406451,0.1108566023016917,0.1047708151873115,0.0893749188636229,0.1062616474737347,0.10454814926803,0.0864067513725452,0.10334982737241,0.0823789268142421,0.110694084405766,transportation,0.26,0.41,0.31,0.15,0.15,0.46,0.31,0.56,0.56,0.31,3.47,1959
E01000110,0.1508873677445914,0.108450927276829,0.1560650459017701,0.0111639395453012,0.0311731989495229,0.0060683423620151,0.001168016712425,0.0006977255518749,0.2416095888083648,0.0128891721015833,0.2263079107781697,0.0073004240775965,3.72100294682e-05,0.0294849162691315,0.0001020608402915,0.0108905427287111,0.0056943425954299,0.0,9.267726922669722e-06,0.1074816523064959,0.1133709927973914,0.1028051791479339,0.0810210078002187,0.1027255166051026,0.1049694217289743,0.0859539500964348,0.1004789449564138,0.0964430926670059,0.1047502418940278,residential,0.31,0.38,0.38,0.19,0.13,0.5,0.38,0.56,0.69,0.38,3.88,1598
E01000111,0.146219744149744,0.0786550542998111,0.0842106076650708,0.0161313907447736,0.02391535638714,0.0064055585975151,0.0003596652563154,0.0008092174799324,0.292974577136629,0.046939274470546,0.2451994310790624,0.0224877807989464,9.740496949616596e-05,0.0286795974624776,0.0009347962934033,0.0005049194216242,0.0052207629351397,3.978793033133399e-07,0.0002544629730683,0.1099263062320299,0.1082555563234936,0.1027339166648234,0.0841812667339313,0.1009502073837084,0.104230937189706,0.0847110610583784,0.0995227474600185,0.1011979436168821,0.1042900573370276,residential,0.28,0.41,0.28,0.14,0.14,0.51,0.28,0.6,0.51,0.28,3.4,2177
E01000112,0.1194429011757412,0.0786497569819419,0.1962976887762566,0.0068285424576933,0.0681778787909064,0.009328987109234,0.0005448484767595,0.0009244469139736,0.1620366204386423,0.0321371984438956,0.2579814545570266,0.0094465025744392,0.0001713136489966,0.0453333330567455,0.0012776121699188,0.0068147322082938,0.0040458706323561,0.0002535591406588,0.0003067524465189,0.110866094679729,0.1090370546845893,0.1017677858414637,0.0841820812296368,0.1041611778542639,0.1046516018920593,0.0907688792327425,0.0979770176762013,0.0926440084264368,0.1039442984828765,residential,0.25,0.4,0.3,0.15,0.15,0.45,0.25,0.64,0.64,0.4,3.61,2020
E01000113,0.1700766295025666,0.0935805999774013,0.2698903968947393,0.0105215593324252,0.0079617373138862,0.0083956340335535,0.0001293730785828,0.0007824142700539,0.103330115400517,0.0006904961682309,0.2232109333525395,0.01281227317392,1.0967423749852228e-06,0.087097945677921,0.0048347527963993,0.0013557559353264,0.005027006593979,1.6162519210304544e-05,0.0002851172363715,0.1086178182247421,0.1211277159461031,0.1014209192259857,0.0817443844228184,0.1035787333992085,0.1055887570283933,0.0970086395099116,0.0958038106436816,0.0810753862651201,0.1040338353340347,commercial,0.3,0.41,0.3,0.15,0.1,0.41,0.3,0.66,0.56,0.3,3.5,1970
E01000114,0.2256924104834334,0.0699941719628762,0.1319440154806342,0.010690285835314,0.0203281662214,0.005983241743095,0.0002855965579798,0.0015528447746649,0.1400971946336858,0.0012733308438088,0.326099800332438,0.0064058180671955,3.4645810409788055e-05,0.0356120455595621,0.0002373988518531,0.0033226569307235,0.0201663735136812,1.4978451868894e-06,0.0002785045520566,0.1075560360052263,0.1155730246337881,0.1037482998840079,0.0847329926969479,0.1053241689170154,0.1058565328929479,0.0846287980512758,0.0975196287206278,0.0885071322145537,0.1065533859836084,commercial,0.25,0.37,0.25,0.12,0.12,0.45,0.25,0.53,0.53,0.33,3.2,2440
